Id_micro,Asignatura,Macro adquirido,Microcompetencia,Macro ref,MacroCompetencias (MC),RA padre (from MacroCompetencias (MC)),CursosActual,Tipologia,Id_asignatura,Fecha creacion,CursosNuevos,auto_number
neo_uC316,Programación orientada a objetos,3.3,Reconoce que el modelado es parte de la ingeniería,MC3,MC3,"RA1,RA2,RA6",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,316
neo_uC317,Programación orientada a objetos,4.1,Identifica algunos tipos de problemas oraganizacionales relacionados con uso de la información,MC4,MC4,"RA2,RA1",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,317
neo_uC318,Programación orientada a objetos,4.2,Identifica enfoques de programación como medios para resolver problemas relacionados con el uso de información,MC4,MC4,"RA2,RA1",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,318
neo_uC319,Programación orientada a objetos,4.3,Identifica modelos primitivos de diseño de soluciones usando el paradigma de orientación a objetos,MC4,MC4,"RA2,RA1",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,319
neo_uC320,Programación orientada a objetos,5.1,Reconoce y sabe utilizar los servicios que prestan los objetos de una aplicación.,MC5,MC5,"RA2,RA7",PA33-PRO,Ingeniería de Software,PA33-PRO,20/02/2023 15:24,,320
neo_uC321,Programación orientada a objetos,5.2,Emplea clases de una API para resolver las necesidades planteadas en un proyecto de software.,MC5,MC5,"RA2,RA7",PA33-PRO,Ingeniería de Software,PA33-PRO,20/02/2023 15:24,,321
neo_uC322,Programación orientada a objetos,5.3,Interpreta adecuadamente la documentación de una interfaz de programación de aplicaciones.,MC5,MC5,"RA2,RA7",PA33-PRO,Ingeniería de Software,PA33-PRO,20/02/2023 15:24,,322
neo_uC323,Programación orientada a objetos,6.1,Reconoce que las alternativas de solución posee cada una sus propios beneficios ,MC6,MC6,"RA2,RA7",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,323
neo_uC324,Programación orientada a objetos,6.2,Reconoce que las alternativas de solución posee cada una sus propios costos,MC6,MC6,"RA2,RA7",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,324
neo_uC325,Programación orientada a objetos,6.3,Reconoce la importancia de comparar diversas soluciones,MC6,MC6,"RA2,RA7",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,325
neo_uC326,Programación orientada a objetos,7.1,Da cuenta de el código que elabora,MC7,MC7,"RA3,RA1,RA6",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,326
neo_uC327,Programación orientada a objetos,7.2,Es consciente de la necesidad de documentar su código,MC7,MC7,"RA3,RA1,RA6",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,327
neo_uC328,Programación orientada a objetos,7.3,Identifica una buena documentación de código,MC7,MC7,"RA3,RA1,RA6",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,328
neo_uC329,Programación orientada a objetos,8.1,Infiere su responsabilidad en el desarrollo de proyectos de software.,MC8,MC8,"RA4,RA5",PA33-PRO,Ingeniería de Software,PA33-PRO,20/02/2023 15:24,,329
neo_uC330,Programación orientada a objetos,9.1,Reconoce la necesidad del buen comportamiento para la vida en sociedad,MC9,MC9,"RA4,RA7",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,330
neo_uC331,Programación orientada a objetos,9.2,Reconoce la importancia del cumplimiento del deber en un profesional,MC9,MC9,"RA4,RA7",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,331
neo_uC332,Programación orientada a objetos,9.3,Reconoce la importancia del cumplimiento del deber en su profesión,MC9,MC9,"RA4,RA7",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,332
neo_uC333,Programación orientada a objetos,10.1,Es consciente del impacto económico de la ejecución de proyectos de ingeniería,MC10,MC10,"RA4,RA6",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,333
neo_uC334,Programación orientada a objetos,10.2,Reconoce el impacto social del uso del software,MC10,MC10,"RA4,RA6",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,334
neo_uC335,Programación orientada a objetos,10.3,Reconoce el impacto ambiental del uso de la tecnología,MC10,MC10,"RA4,RA6",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,335
neo_uC336,Programación orientada a objetos,11.1,Identifica sus diferentes roles durante el proceso del software.,MC11,MC11,"RA5,RA7,RA3",PA33-PRO,Ingeniería de Software,PA33-PRO,20/02/2023 15:24,,336
neo_uC337,Programación orientada a objetos,12.2,Identifica necesidad del uso de tecnología en el desarrollo de proyectos de software,MC12,MC12,"RA5,RA7,RA3",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,337
neo_uC338,Programación orientada a objetos,12.3,Reconoce la importancia del uso de documentadores de programas,MC12,MC12,"RA5,RA7,RA3",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,338
neo_uC339,Programación orientada a objetos,13.1,Reconoce que la estadística es una herramienta que se usa para el análisis de datos,MC13,MC13,"RA6,RA3",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,339
neo_uC340,Programación orientada a objetos,13.2,Reconoce que la computación es útil para el análisis de datos,MC13,MC13,"RA6,RA3",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,340
neo_uC341,Programación orientada a objetos,13.3,Reconoce que los datos impactan las decisiones,MC13,MC13,"RA6,RA3",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,341
neo_uC342,Programación orientada a objetos,14.2,Reconoce la necesidad de manipular datos adecuadamente.,MC14,MC14,"RA6,RA3,RA4",PA33-PRO,Ingeniería de Software,PA33-PRO,20/02/2023 15:24,,342
neo_uC343,Programación orientada a objetos,14.3,Usa las capacidades de la tecnología en manejo de datos.,MC14,MC14,"RA6,RA3,RA4",PA33-PRO,Ingeniería de Software,PA33-PRO,20/02/2023 15:24,,343
neo_uC344,Programación orientada a objetos,15.1,Reconoce que las soluciones poseen diversos grados de desempeño,MC15,MC15,"RA6,RA4",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,344
neo_uC345,Programación orientada a objetos,15.2,Identifica que el desempeño de una solución computacional depende de la tecnología,MC15,MC15,"RA6,RA4",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,345
neo_uC346,Programación orientada a objetos,15.3,Infiere que cada solución tiene un costo,MC15,MC15,"RA6,RA4",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:41,,346
neo_uC347,Programación orientada a objetos,16.1,Reconoce la necesidad del aprendizaje constante,MC16,MC16,"RA7,RA3",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,347
neo_uC348,Programación orientada a objetos,16.2,Reconoce la necesidad de ejercitar su aprendizaje,MC16,MC16,"RA7,RA3",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,348
neo_uC349,Programación orientada a objetos,16.3,Identifica lo que debe practicar para lograr desarrollar las competencias de un desarrollador de software profesional,MC16,MC16,"RA7,RA3",PA33-PRO,Ingeniería de Software,PA33-PRO,07/03/2023 9:29,,349
neo_uC350,Programación orientada a objetos,17.1,Localiza los conocimientos que requiere para el desarrollo de proyectos de software.,MC17,MC17,"RA7,RA4,RA5",PA33-PRO,Ingeniería de Software,PA33-PRO,20/02/2023 15:24,,350
neo_uC351,Programación orientada a objetos,17.2,Identifica fuentes correctas para apropiar los conocimientos para el desarrollo de software.,MC17,MC17,"RA7,RA4,RA5",PA33-PRO,Ingeniería de Software,PA33-PRO,20/02/2023 15:24,,351
neo_uC352,Programación orientada a objetos,17.3,Realiza aplicaciones para probar su adquisición de conocimientos y habilidades de desarrollo de software.,MC17,MC17,"RA7,RA4,RA5",PA33-PRO,Ingeniería de Software,PA33-PRO,20/02/2023 15:24,,352
neo_uC353,Redes de computadores I,1.1,Reconoce y comprende las capas del modelo OSI en sistemas de comunicación,MC1,MC1,"RA1,RA3",PA35-RED,Arquitectura e Infraestructura,PA35-RED,01/02/2023 10:36,,353
neo_uC354,Redes de computadores I,1.2,Reconoce los equipos necesarios para el funcionamiento correcto de una red de computadores en una empresa,MC1,MC1,"RA1,RA3",PA35-RED,Arquitectura e Infraestructura,PA35-RED,01/02/2023 10:36,,354
neo_uC355,Redes de computadores I,2.1,Identifica y documenta las restricciones de una red de computadoras de acuerdo a los criterios establecidos por cliente o usuario final,MC2,MC2,"RA1,RA3,RA7",PA35-RED,Arquitectura e Infraestructura,PA35-RED,08/02/2023 11:51,,355
neo_uC356,Redes de computadores I,2.2,Reconoce los componentes del modelo OSI con sus diferencias en cada capa,MC2,MC2,"RA1,RA3,RA7",PA35-RED,Arquitectura e Infraestructura,PA35-RED,08/02/2023 11:51,,356
neo_uC357,Redes de computadores I,3.1, Utiliza simuladores para evaluar y validar el diseño de redes,MC3,MC3,"RA1,RA2,RA6",PA35-RED,Arquitectura e Infraestructura,PA35-RED,12/03/2023 6:45,,357
neo_uC358,Redes de computadores I,3.1,Diseña una solución de red basado en el modelo OSI usando un entorno virtual de simulación ,MC3,MC3,"RA1,RA2,RA6",PA35-RED,Arquitectura e Infraestructura,PA35-RED,15/02/2023 10:33,,358
neo_uC359,Redes de computadores I,3.1,Mide las prestaciones de una red utilizando distintos parámetros,MC3,MC3,"RA1,RA2,RA6",PA35-RED,Arquitectura e Infraestructura,PA35-RED,03/03/2023 7:26,,359
neo_uC360,Redes de computadores I,3.2,Diseña redes a nivel de direccionamiento IP,MC3,MC3,"RA1,RA2,RA6",PA35-RED,Arquitectura e Infraestructura,PA35-RED,03/03/2023 7:26,,360
neo_uC361,Redes de computadores I,3.3,Desarrolla programas capaces de transmitir información a través de la red,MC3,MC3,"RA1,RA2,RA6",PA35-RED,Arquitectura e Infraestructura,PA35-RED,03/03/2023 7:26,,361
neo_uC362,Redes de computadores I,4.2,Estructura un diseño básico de una red de computadores para una empresa,MC4,MC4,"RA2,RA1",PA35-RED,Arquitectura e Infraestructura,PA35-RED,01/02/2023 10:36,,362
neo_uC363,Redes de computadores I,5.1,Modela soluciones aplicadas en redes de computadoras usando herramientas de simulación  teniendo en cuenta la necesidad de la organización y basado en el modelo TCP/IP,MC5,MC5,"RA2,RA7",PA35-RED,Arquitectura e Infraestructura,PA35-RED,08/02/2023 11:51,,363
neo_uC364,Redes de computadores I,6.1,Compara y escoge la opción más adecuada de los diferentes medios de enlace de la capa 1 del modelo OSI según las posibles condiciones ambientales y recursos económicos con que se cuenta para el desarrollo de una red de computadoras ,MC6,MC6,"RA2,RA7",PA35-RED,Arquitectura e Infraestructura,PA35-RED,15/02/2023 10:33,,364
neo_uC365,Redes de computadores I,6.1,Selecciona la mejor ruta entre el origen y el destino midiendo las prestaciones de las distintas alternativas,MC6,MC6,"RA2,RA7",PA35-RED,Arquitectura e Infraestructura,PA35-RED,12/03/2023 6:45,,365
neo_uC366,Redes de computadores I,6.2,Identifica las ventajas y desventajas en el uso de internet satelital para una red de computadoras ,MC6,MC6,"RA2,RA7",PA35-RED,Arquitectura e Infraestructura,PA35-RED,15/02/2023 10:33,,366
neo_uC367,Redes de computadores I,6.2,Determina el protocolo más apropiado para transmitir  a nivel de capa de transporte de acuerdo a la naturaleza de la información,MC6,MC6,"RA2,RA7",PA35-RED,Arquitectura e Infraestructura,PA35-RED,12/03/2023 6:45,,367
neo_uC368,Redes de computadores I,7.1,Propone soluciones ante problemas básicos en sistemas de redes de computadores,MC7,MC7,"RA3,RA1,RA6",PA35-RED,Arquitectura e Infraestructura,PA35-RED,01/02/2023 10:36,,368
neo_uC369,Redes de computadores I,8.1,Interactúa de manera asertiva con sus compañeros en el diseño de un proyecto de redes de computadoras ,MC8,MC8,"RA4,RA5",PA35-RED,Arquitectura e Infraestructura,PA35-RED,08/02/2023 11:51,,369
neo_uC370,Redes de computadores I,9.1,Identifica los aspectos básicos de seguridad en redes para un manejo ético de la información ,MC9,MC9,"RA4,RA7",PA35-RED,Arquitectura e Infraestructura,PA35-RED,15/02/2023 10:33,,370
neo_uC371,Redes de computadores I,9.1,Conoce los principios de privacidad de los datos y utiliza los protocolos más apropiados para transmitir información de forma privada,MC9,MC9,"RA4,RA7",PA35-RED,Arquitectura e Infraestructura,PA35-RED,12/03/2023 6:45,,371
neo_uC372,Redes de computadores I,10.1,Justifica el uso de determinados equipos de comunicación de acuerdo a la necesidad del usuario en su red de computadores,MC10,MC10,"RA4,RA6",PA35-RED,Arquitectura e Infraestructura,PA35-RED,01/02/2023 10:36,,372
neo_uC373,Redes de computadores I,11.1,Desarrolla en grupo el diseño de ingeniería para la solución de un problema de redes demostrando su interacción efectiva,MC11,MC11,"RA5,RA7,RA3",PA35-RED,Arquitectura e Infraestructura,PA35-RED,08/02/2023 11:51,,373
neo_uC374,Redes de computadores I,12.1,Diseña y desarrolla en grupo de forma dinámica y eficaz un proyecto de redes de computadoras ,MC12,MC12,"RA5,RA7,RA3",PA35-RED,Arquitectura e Infraestructura,PA35-RED,15/02/2023 10:33,,374
neo_uC375,Redes de computadores I,12.1,Conoce y utiliza  los conceptos básicos de sistemas de versionamiento utilizadas para trabajar colaborativamente en capa de aplicación,MC12,MC12,"RA5,RA7,RA3",PA35-RED,Arquitectura e Infraestructura,PA35-RED,12/03/2023 6:45,,375
neo_uC376,Redes de computadores I,13.2,Usa simuladores de redes de computadores para analizar el comportamiento de la red,MC13,MC13,"RA6,RA3",PA35-RED,Arquitectura e Infraestructura,PA35-RED,01/02/2023 10:36,,376
neo_uC377,Redes de computadores I,14.1,Reconoce por medio de datos y estadísticas las ventajas y desventajas del uso del protocolo TCP contra el uso del protocolo UDP en la capa de transporte del modelo OSI,MC14,MC14,"RA6,RA3,RA4",PA35-RED,Arquitectura e Infraestructura,PA35-RED,08/02/2023 11:51,,377
neo_uC378,Redes de computadores I,15.1,Compara el rendimiento de la simulación de una red de acuerdo a la herramienta informática que se utiliza,MC15,MC15,"RA6,RA4",PA35-RED,Arquitectura e Infraestructura,PA35-RED,15/02/2023 10:33,,378
neo_uC379,Redes de computadores I,15.1,Conoce herramientas para medir las prestaciones de una red,MC15,MC15,"RA6,RA4",PA35-RED,Arquitectura e Infraestructura,PA35-RED,12/03/2023 6:45,,379
neo_uC380,Redes de computadores I,15.2,Conoce los distintos parámetros  y métricas que intervienen en el desempeño de las redes,MC15,MC15,"RA6,RA4",PA35-RED,Arquitectura e Infraestructura,PA35-RED,12/03/2023 6:45,,380
neo_uC381,Redes de computadores I,16.1,Selecciona los componentes  requeridos de una forma pertinente en cada nivel del modelo TCP/IP,MC16,MC16,"RA7,RA3",PA35-RED,Arquitectura e Infraestructura,PA35-RED,01/02/2023 10:36,,381
neo_uC382,Redes de computadores I,16.2,Interpreta con un criterio adecuado a los requerimientos las direcciones IP según su clasificación,MC16,MC16,"RA7,RA3",PA35-RED,Arquitectura e Infraestructura,PA35-RED,01/02/2023 10:36,,382
neo_uC383,Redes de computadores I,17.1,Reconoce la importancia de complementar el entrenamiento de forma independiente para fortalecer las competencias de de profesionales con conocimientos en redes ,MC17,MC17,"RA7,RA4,RA5",PA35-RED,Arquitectura e Infraestructura,PA35-RED,08/02/2023 11:51,,383
neo_uC384,Redes de computadores I,17.2,Identifica plataformas y herramientas de entrenamiento online sobre redes,MC17,MC17,"RA7,RA4,RA5",PA35-RED,Arquitectura e Infraestructura,PA35-RED,08/02/2023 11:51,,384
neo_uC385,Redes de computadores II,1.1,Identificación de los requerimientos y objetivos de una organización o negocio y cómo se relacionan con la infraestructura de red.,MC1,MC1,"RA1,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,385
neo_uC386,Redes de computadores II,1.2,"Diseño y configuración de soluciones de redes de computadoras que satisfagan los requerimientos y objetivos organizacionales o del negocio, teniendo en cuenta los principios de ingeniería.",MC1,MC1,"RA1,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,386
neo_uC387,Redes de computadores II,1.3,"Comunicación efectiva con los interesados de la organización  o negocio para entender sus necesidades y requerimientos, y para presentar soluciones de red efectivas.",MC1,MC1,"RA1,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,387
neo_uC388,Redes de computadores II,2.1,Identifica las variables involucradas en un problema de redes de computadores.,MC2,MC2,"RA1,RA3,RA7",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,388
neo_uC389,Redes de computadores II,2.2,Reconoce las restricciones tecnológicas y de recursos que influyen en la solución de un problema de redes de computadores.,MC2,MC2,"RA1,RA3,RA7",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,389
neo_uC390,Redes de computadores II,2.3,"Analiza la relevancia de cada variable, criterio y restricción en la solución de un problema de redes de computadores.",MC2,MC2,"RA1,RA3,RA7",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,390
neo_uC391,Redes de computadores II,4.1,Identificación de los problemas específicos de la organización en relación a su infraestructura de red.,MC4,MC4,"RA2,RA1",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,391
neo_uC392,Redes de computadores II,4.2,"Evaluación de los requerimientos específicos de la organización en términos de rendimiento, seguridad y disponibilidad de su red.",MC4,MC4,"RA2,RA1",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,392
neo_uC393,Redes de computadores II,4.3,Evaluación de la efectividad de las soluciones de red implementadas y su capacidad para resolver los problemas específicos de la organización.,MC4,MC4,"RA2,RA1",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,393
neo_uC394,Redes de computadores II,5.1,Identificar las necesidades y requerimientos específicos de una organización en cuanto a su infraestructura de red.,MC5,MC5,"RA2,RA7",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,394
neo_uC395,Redes de computadores II,5.2,"Diseñar una solución de red que tenga en cuenta los requisitos de rendimiento, disponibilidad y tolerancia a fallos.",MC5,MC5,"RA2,RA7",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,395
neo_uC396,Redes de computadores II,5.3,Implementar y configurar la solución de red diseñada para cumplir con los requerimientos específicos de una organización.,MC5,MC5,"RA2,RA7",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,396
neo_uC397,Redes de computadores II,7.1,Preparación y presentación de informes técnicos sobre soluciones de red a audiencias técnicas y no técnicas.,MC7,MC7,"RA3,RA1,RA6",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,397
neo_uC398,Redes de computadores II,7.2,"Comunicación efectiva con clientes e intervinientes (stakeholders) para comprender sus necesidades y requerimientos, y para presentar soluciones de red efectivas y viables.",MC7,MC7,"RA3,RA1,RA6",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,398
neo_uC399,Redes de computadores II,7.3,"Uso efectivo de herramientas y tecnologías de presentación para apoyar la comunicación efectiva de soluciones de red, incluyendo gráficos, tablas, imágenes, y otras herramientas visuales.",MC7,MC7,"RA3,RA1,RA6",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,399
neo_uC400,Redes de computadores II,8.1,Cumple con las tareas asignadas en el plazo acordado.,MC8,MC8,"RA4,RA5",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,400
neo_uC401,Redes de computadores II,8.2,Contribuye al logro de los objetivos del grupo de manera efectiva.,MC8,MC8,"RA4,RA5",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,401
neo_uC402,Redes de computadores II,8.3,Aporta ideas y soluciones para superar los obstáculos y dificultades que puedan surgir en el trabajo en equipo.,MC8,MC8,"RA4,RA5",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,402
neo_uC403,Redes de computadores II,10.1,"Identificación de los factores económicos, sociales y ambientales que pueden afectar la planificación y ejecución de proyectos de redes de computadoras.",MC10,MC10,"RA4,RA6",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,403
neo_uC404,Redes de computadores II,10.2,"Evaluación de los costos y beneficios económicos de las soluciones de red propuestas, incluyendo la identificación de los costos de capital, los costos de operación y los costos de mantenimiento.",MC10,MC10,"RA4,RA6",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,404
neo_uC405,Redes de computadores II,10.3,"Análisis de los beneficios económicos, sociales y ambientales de las soluciones de red propuestas para determinar su viabilidad y aceptación.",MC10,MC10,"RA4,RA6",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,405
neo_uC406,Redes de computadores II,11.1,Identificación y asignación de roles y responsabilidades adecuados a los miembros del equipo.,MC11,MC11,"RA5,RA7,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,406
neo_uC407,Redes de computadores II,11.2,Manejo efectivo de conflictos y diferencias en el equipo de trabajo. ,MC11,MC11,"RA5,RA7,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,407
neo_uC408,Redes de computadores II,11.3,"Evaluación del desempeño individual y del equipo, y ajuste de estrategias y acciones según corresponda.",MC11,MC11,"RA5,RA7,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,408
neo_uC409,Redes de computadores II,13.1,"Identificar y recolectar datos de la red para su posterior análisis y toma de decisiones, usando mecanismos matematicos.",MC13,MC13,"RA6,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,409
neo_uC410,Redes de computadores II,13.2,Utilizar técnicas de visualización (basada en información estadįstica)  para presentar los datos de la red de manera fácilmente comprensible.,MC13,MC13,"RA6,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,410
neo_uC411,Redes de computadores II,13.3,Utilizar técnicas estadísticas para identificar patrones y tendencias en los datos de la red y tomar decisiones basadas en estos hallazgos.,MC13,MC13,"RA6,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,411
neo_uC412,Redes de computadores II,14.1,Identificar y recopilar los datos necesarios para el análisis y diseño de redes de computadores.,MC14,MC14,"RA6,RA3,RA4",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,412
neo_uC413,Redes de computadores II,14.2,Aplicar técnicas de análisis estadístico para evaluar el rendimiento y la eficiencia de las redes de computadores.,MC14,MC14,"RA6,RA3,RA4",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,413
neo_uC414,Redes de computadores II,14.3,Realizar pruebas y experimentos para validar la eficacia y eficiencia de las soluciones propuestas.,MC14,MC14,"RA6,RA3,RA4",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,414
neo_uC415,Redes de computadores II,16.1,Identifica y utiliza fuentes de información relevantes para la adquisición de nuevos conocimientos relacionados con las redes de computadores.,MC16,MC16,"RA7,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,415
neo_uC416,Redes de computadores II,16.2,Desarrolla habilidades de autoaprendizaje y autoevaluación para mejorar su proceso de aprendizaje y su desempeño académico.,MC16,MC16,"RA7,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,416
neo_uC417,Redes de computadores II,16.3,"Identifica y analiza las brechas de conocimiento en el área de redes de computadores, y se plantea objetivos de aprendizaje para mejorar su formación profesional.",MC16,MC16,"RA7,RA3",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 11:40,,417
neo_uC418,Redes de computadores II,17.1,"Aplica estrategias para el aprendizaje autónomo, como la definición de objetivos de aprendizaje y la organización de información en mapas conceptuales.",MC17,MC17,"RA7,RA4,RA5",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,418
neo_uC419,Redes de computadores II,17.2,Comunica de manera efectiva las necesidades de aprendizaje individuales y solicita retroalimentación para mejorar el proceso de aprendizaje.,MC17,MC17,"RA7,RA4,RA5",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,419
neo_uC420,Redes de computadores II,17.3,Busca información relevante para la resolución de problemas en redes de computadores de fuentes confiables y actualizadas.,MC17,MC17,"RA7,RA4,RA5",PA36-RED,Arquitectura e Infraestructura,PA36-RED,02/03/2023 13:27,,420
neo_uC421,Simulación digital,1.1,Comprende los algoritmos de generación de números pseudoaleatorios más empleados en computación y determina la pertinencia de su aplicación en diferentes escenarios,MC1,MC1,"RA1,RA3",PA37-SIM,Analítica de datos,PA37-SIM,15/02/2023 11:05,,421
neo_uC422,Simulación digital,2.1,Utiliza los conceptos y terminología empleados en simulación digital para describir los elementos constituyentes de un  problema que requiera un estudio de simulación,MC2,MC2,"RA1,RA3,RA7",PA37-SIM,Analítica de datos,PA37-SIM,01/02/2023 9:57,,422
neo_uC423,Simulación digital,3.1,Aplica principios de la estadística y probabilidad para modelar computacionalmente diferentes tipos de sistemas y simular su comportamiento,MC3,MC3,"RA1,RA2,RA6",PA37-SIM,Analítica de datos,PA37-SIM,08/02/2023 11:03,,423
neo_uC424,Simulación digital,4.1,Examina la pertinencia de la aplicación de diferentes tipos de simulación para resolver problemas asociados a un sistema específico,MC4,MC4,"RA2,RA1",PA37-SIM,Analítica de datos,PA37-SIM,15/02/2023 11:05,,424
neo_uC425,Simulación digital,5.1,Diseña simulaciones sustentadas en el enfoque de simulación basado en eventos discretos para analizar cantidades de interés asociadas al sistema estudiado,MC5,MC5,"RA2,RA7",PA37-SIM,Analítica de datos,PA37-SIM,01/02/2023 9:57,,425
neo_uC426,Simulación digital,6.1,Aplica herramientas de análisis estadístico a los resultados obtenidos durante un estudio de simulación para extraer conclusiones válidas acerca del comportamiento del sistema simulado y su impacto,MC6,MC6,"RA2,RA7",PA37-SIM,Analítica de datos,PA37-SIM,08/02/2023 11:03,,426
neo_uC427,Simulación digital,7.1,Expone de forma clara y estructurada los diferentes componentes de un estudio de simulación a una audiencia general,MC7,MC7,"RA3,RA1,RA6",PA37-SIM,Analítica de datos,PA37-SIM,15/02/2023 11:05,,427
neo_uC428,Simulación digital,9.1,Reconoce que la simulación computacional puede facilitar el estudio de sistemas bajo condiciones que normalmente implican conflictos éticos,MC9,MC9,"RA4,RA7",PA37-SIM,Analítica de datos,PA37-SIM,08/02/2023 11:03,,428
neo_uC429,Simulación digital,11.1,"Desarrolla, en equipo de trabajo, un estudio de simulación para estimar el comportamiento de cantidades de interés de un sistema.",MC11,MC11,"RA5,RA7,RA3",PA37-SIM,Analítica de datos,PA37-SIM,01/02/2023 9:57,,429
neo_uC430,Simulación digital,12.1,Utiliza aplicaciones en la nube para realizar trabajo colaborativo en la planeación de un estudio de simulación,MC12,MC12,"RA5,RA7,RA3",PA37-SIM,Analítica de datos,PA37-SIM,08/02/2023 11:03,,430
neo_uC431,Simulación digital,13.1,"Analiza datos recolectados asociados a componentes del sistema u organización para determinar la pertinencia de un estudio de simulación, mediante la aplicación de técnicas estadísticas y de visualización",MC13,MC13,"RA6,RA3",PA37-SIM,Analítica de datos,PA37-SIM,15/02/2023 11:05,,431
neo_uC432,Simulación digital,13.2,Describe de forma rigurosa los resultados de un estudio de simulación utilizando técnicas estadísticas y visualización computacional,MC13,MC13,"RA6,RA3",PA37-SIM,Analítica de datos,PA37-SIM,15/02/2023 11:05,,432
